18014,pāpale ʻie,pāpale ʻie,"Hat made by plaiting a long strip, as of coconut or bamboo, which was then sewn into a hat. Some of the braids were alahaka-o-Nuʻalolo, ʻekeʻeke, iwi-puhi, kala hale, lū, haka-o-Hale-a-ka-lā. Lit., basket hat, so called because the narrow strip is similar to that used in making the basket ʻie.",1
18015,pāpale kahuna,pāpale kahuna,"Mitre, priestly hat. (Oihk. 8.9.)",1
18016,pāpale Kaleponi,pāpale Kaleponi,"Felt hat. Lit., California (Eng.) hat.",1
18017,pāpale kapu,pāpale kapu,"Cap. Lit., cap (Eng.) hat.",1
18018,pāpale laʻa,pāpale laʻa,Holy crown or head covering. (Puk. 39.30.),1
18019,papa lele kawa,papa lele kawa,Springboard for diving.,1
18020,pāpale mūʻouʻou,pāpale mūʻouʻou,"Poke bonnet. Lit., blunt hat.",1
18021,papalena,papalena,"Fending off, warding off, pushing aside. Cf. papale.",1
18022,pāpāleo,pāpāleo,Same as pāpāʻōlelo.,1
18023,pāpale ʻoʻoma,pāpale ʻoʻoma,"Bonnet, sunbonnet. Lit., flared hat.",1
18024,pāpale pahu,pāpale pahu,Hat plaited on a pahu pāpale.,1
18025,pāpale waiokila,pāpale waiokila,Panama hat.,1
18026,papa lewalewa,papa lewalewa,Net used in deep water with the melomelo club. Rare.,1
18027,papali,papali,"Small cliff or slope, as along a ravine.",1
18028,papa like,papa like,"Of the same species, class, rank.",1
18029,pāpālima,pāpālima,"1. Redup. of pālima 1.

2. Confirmed, as an agreement by striking hands.",1
18030,papa limahana,papa limahana,Labor board.,1
18031,papālina,papālina,"Cheek, cheeks. See ex., lahilahi 1.",1
18032,pāpālina,pāpālina,See papālina,1
18033,papa loio,papa loio,Legal profession.,1
18034,pāpālole,pāpālole,"Sluggish, indolent. Rare.",1
18035,papalu,papalu,Same as palupalu.,1
18036,pāpalu,pāpalu,"Apron, covering, as to conceal nakedness; to cover.",1
18037,papa lua,papa lua,"Second floor or story, second class.",1
18038,pāpālua,pāpālua,"Redup. of pālua; twice as much, very much, doubly, couple.",1
18039,papa lua hā,papa lua hā,Two by four lumber.,1
18040,Papa Luna Kiaʻi,Papa Luna Kiaʻi,Board of Supervisors.,1
18041,Papa Mahi ʻAi ame Ulu Lāʻau,Papa Mahi ʻAi ame Ulu Lāʻau,Board of Agriculture and Forestry.,1
18042,papa manamana,papa manamana,"Grate, grating. Lit., branching flat surface.",1
18043,papa manawa,papa manawa,Same as papahola.,1
18044,pāpāmano,pāpāmano,"To count by four thousands, four-thousand-fold. (KL. line 1773, Gram. 10.3.)",1
18045,papa mānoanoa,papa mānoanoa,Plank.,1
18046,papa moe,papa moe,"Horizontal stratum. Fig., sick. Cf. papakū.",1
18047,papamoʻi,papamoʻi,Same as moʻi.,1
18048,papamū,papamū,"1. Stone on which the checkerlike game, kōnane, was played; plaid; checkered, as gingham; checkerboard. Cf. mū 8.

2. A variety of taro.",1
18049,papāna,papāna,Same as papā.,1
18050,papane,papane,Redup. of pane 1.,1
18051,papani,papani,"Redup. of pani 1; interception, shutting off, as from view; to block.",1
18052,papa niho,papa niho,"Row of teeth, set of teeth; jaw, bridge for false teeth.",1
18053,pāpanipani,pāpanipani,Redup. of panipani 1.,1
18054,papano,papano,"Redup. of pano, dark.",1
18055,papanoanoa,papanoanoa,Redup. of panoa. Rare.,1
18056,papa noho,papa noho,Bench.,1
18057,papao,papao,Same as paopao.,1
18058,papaʻohe,papaʻohe,"Young of akule, a fish.",1
18059,papa ʻohi,papa ʻohi,"Draft board, selection board.",1
18060,papaʻoi,papaʻoi,"Same as kaʻupu, a fern.",1
18061,pāpāʻōkole,pāpāʻōkole,Same as pāpākole.,1
18062,Papa Ola,Papa Ola,Board of Health.,1
18063,pāpāʻōlelo,pāpāʻōlelo,"To converse, talk; conversation.",1
18064,papa ʻōlewalewa,papa ʻōlewalewa,"Same as papa lewalewa. (Malo 212, Emerson note.) Rare.",1
18065,Papa o nā Kahu Kula o ke Kulanui,Papa o nā Kahu Kula o ke Kulanui,Board of Regents of the University.,1
18066,pāpāono,pāpāono,Redup. of pāono.,1
18067,papapa,papapa,"Young stage of nenue, rudder fish.",1
18068,papapā,papapā,Redup. of pā 1.,1
18069,pāpapa,pāpapa,"1. Low, flat, as a reef. Cf. hāpapa.

2. Beans, peas, lentils; the hyacinth bean (Dolichos lablab), from tropical Asia, a long vine somewhat like the Lima bean and having edible seeds, growing wild in Hawaiʻi. Also pī. (Neal 468.) Ka pāpapa maka a me ka pī a me ka pāpapa pāpaʻa (2 Sam. 17.28), beans and lentils and parched pulse.",1
18070,papa paʻakai,papa paʻakai,"Salt flat. Fig., sour disposition.",1
18071,papapaʻi,papapaʻi,Reduplication and frequentative of paʻi 1.,1
18072,papa paʻi,papa paʻi,Printing press.,1
18073,papa pāʻina,papa pāʻina,Table for eating.,1
18074,papa palaoa,papa palaoa,"Breadboard; cake (Ier. 7.18); pancake, wafer (rare).",1
18075,papa palapala,papa palapala,"Writing desk, board, or flat surface where writing is done.",1
18076,papapapa,papapapa,Same as papa 1. Rare.,1
18077,papapau,papapau,Redup. of papau; everyone.,1
18078,papa pelena (berena),papa pelena (berena),A flat cake.,1
18079,papa pōhaku,papa pōhaku,"1. Row or tier of stones.

2. Slate, stone tablet.

3. Stone table, stone flat, or stone surface, as for pounding.",1
18080,papa poʻo,papa poʻo,"The leading division, class, rank, especially the first company of warriors sent out to plunder in order to provoke war. Lit., head rank.",1
18081,papapū,papapū,"1. Row or tier of guns, class of guns.

2. Completely covered, as rocks by shellfish.",1
18082,papapueo,papapueo,"A variety of taro, grown on Maui; petioles deep-pink at base, grading to light-pink and green with white edge; corm used for poi. Lit., owl flat.",1
18083,papa puʻukani,papa puʻukani,"Choir, choral group.",1
18084,papau,papau,"Deeply engaged, as in an activity; finished; engrossed, absorbed, united; all, all together. Cf. pau.",1
18085,pāpaʻu,pāpaʻu,"Shallow, shoal.",1
18086,pāpaua,pāpaua,"A bivalve (Isognomon), clam. (KL. line 25.) But cf. ʻōlepe pāpaua.",1
18087,pāpaua momi,pāpaua momi,A bivalve (said to be Chama iostoma).,1
18088,papa uhi waʻa,papa uhi waʻa,Board used to cover space forward of the forward outrigger boom.,1
18089,papaʻula,papaʻula,A mat motif consisting of a row of opposing triangles with their apices touching.,1
18090,pāpāuli,pāpāuli,Redup. of pāuli.,1
18091,papau make,papau make,"To die, of many; complete annihilation; cemetery (rare).",1
18092,pāpāʻumi,pāpāʻumi,Redup. of pāʻumi.,1
18093,papaʻunu,papaʻunu,"To fill up, cram.",1
18094,papa waena,papa waena,Middle floor or story; middle class or layer.,1
18095,papa waha nui,papa waha nui,Large baglike net used for akule fish.,1
18096,Papa-wai,Papawai,"Rain name associated with Olowalu, West Maui.",1
18097,pāpāwalu,pāpāwalu,Redup. of pāwalu.,1
18098,papa wili,papa wili,Mixing board or tray.,1
18099,papa wili ʻai,papa wili ʻai,"Mixing board, food trough, board for kneading poi, kneading trough (Puk. 12.34).",1
18100,papekema,papekema,"To baptize, baptismal; baptism. Also papakema. Cf. keiki papakema, papakema.",1
18101,bapetema,bapetema,See papekema,1
18102,Papekike,Papekike,Baptist. Eng.,1
18103,Bapetite,Bapetite,See Papekike,1
18104,papekiko,papekiko,"1. To baptize; baptismal.

2. Baptist.",1
18105,bapetiso,bapetiso,See papekiko,1
18106,pā pepa,pā pepa,Paper plate or dish (preceded by ke).,1
18107,Papine,Papine,"Baffin. Eng. Kai o Papine, Baffin Bay.",1
18108,pāpine,pāpine,"Pen where oxen were yoked together, corral.",1
18109,pāpio,pāpio,"1. Same as pāpiopio, a fish. (PCP papio).

2. Pressed down, flat, especially of a woman's pāʻū, skirt; furled, as a flag, or as the makahiki banner; to hold flat; to tuck under, as a hen with chicks; sideways.",1
18110,pāpiʻo,pāpiʻo,To form an arch; to arch; an arch.,1
18111,pāpiopio,pāpiopio,"The young stage of growth of ulua, a fish.",1
18112,pāpipi,pāpipi,"Same as pānini, cactus. Lit., cattle fence.",1
18113,pāpipi pua,pāpipi pua,Same as pānini-o-Ka-puna-hou.,1
18114,pā pōhaku,pā pōhaku,Stone wall.,1
18115,Pāpolohiwa,Pāpolohiwa,Name of a star observed by priests.,1
18116,pāpoʻo,pāpoʻo,"To dive to the opening of a papa (net) in fishing. Lit., head touching.",1
18117,pāpū,pāpū,"1. Fort, fortress. Lit., gun enclosure.

2. A plain, clear piece of ground; clear, unobstructed, visible, in plain sight, directly confronting.",1
18118,pāpua,pāpua,To shoot with bow and arrow; archery.,1
18119,pāpūhea,pāpūhea,Dead calm.,1
18120,pāpuhene,pāpuhene,"Same as pūhenehene, the game.",1
18121,pāpū lewa,pāpū lewa,"Flying fortress, battleship.",1
18122,papulo,papulo,"Papyrus, rush (Ioba 8.11). (Gr.",1
18123,papuro,papuro,See papulo,1
18124,pāpulō,pāpulō,Buffalo. Eng. Cf. pūpalō.,1
18125,bafulo,bafulo,See pāpulō,1
18126,papuna,papuna,Baboon. Eng.,1
18127,babuna,babuna,See papuna,1
18128,pā puni,pā puni,"Circular enclosure, surrounding wall, as about a fishpond.",1
18129,pau,pau,"1. Finished, ended, through, terminated, completed, over, all done; final, finishing; entirely, completely, very much; after; all, to have all; to be completely possessed, consumed, destroyed. (Used in loaʻa-type constructions, , as: E pau nō kēia hana iā kākou, we will finally finish this work; also an intensifier before verbs: see pau ʻeka, pau kilo, pau lehia, pau ʻono, pau pāʻele.

2. Said to be (used in special idioms, unfavorably).",1
18130,paʻu,paʻu,"1. Soot, smudge; ink dregs; ink powder; ink used for tattooing made of burned kukui shells; tarcolored excrement as resulting from hemorrhage; sooty.

2. Drudgery, slaving; tedious and laborious work, toil; toilsome.",1
18131,paʻū,paʻū,"Moist, damp, soaked, drenched, moldy. Also maʻū. See Paʻū-pili.",1
18132,pāʻū,pāʻū,"1. Woman's skirt, sarong; skirt worn by women horseback riders; to wear a pāʻū. Fig., the sea. Cf. pāʻū halakā.

2. Mat covering for a canoe, sometimes with crew sticking their heads out through holes in the mat. (Malo 135, Emerson note.)

3. Red feathers bound to base of yellow feathers in an ʻuo, bunch.",1
18133,paua,paua,"1. Same as pāpaua, a clam.(s)ua.)

2. A rare crab.

3. A variety of taro, extinct in Kona and Kāʻū, Hawaiʻi; petiole dark-green, becoming whitish above; corm white, long-keeping.",1
18134,pauāʻālina,pauāʻālina,"Heavy, burdensome. Rare.",1
18135,pau ahi,pau ahi,"Destruction by fire, burned; to put out a fire.",1
18136,Pau-ahi,Pauahi,"Name of a star of astrologers, said to rise in the early morning during the month of Kaulua.",1
18137,paʻu ahi,paʻu ahi,"Soot, black cindery sand or ash. Lit., fire soot.",1
18138,Pau-ahi-lani,Pauahilani,"Name of a star, said to appear early on the night of Muku.",1
18139,pauaho,pauaho,"Out of breath, breathless, gasping for breath, panting, worn out. Fig., discouraged, faint-hearted, despairing, desperate, weary, exhausted; to die.",1
18140,pauʻaka,pauʻaka,"1. Grotesque, odd.

2. Damaging; unreliable, deceitful; to disturb, Mai pauʻaka mai ʻoe i ka hana a mākou, don't you disturb our work.

3. Of no use, fruitless, unproductive, without reward or profit, discouraging.

4. Quail, so called because of its song. Rare. See manu kapalulu.",1
18141,pauʻakaʻaka,pauʻakaʻaka,"1. Redup. of pauʻaka 1–3.

2. Same as makuʻu 1 and moamoa 2.

3. Neck in a house rafter. (Malo 120.)",1
18142,pauʻali,pauʻali,"Crooked, perverse. Rare.",1
18143,pau ā neʻineʻi,pau ā neʻineʻi,"Same as neʻe, to move.",1
18144,pauānihi,pauānihi,Same as paunihinihi.,1
18145,pau ā pau,pau ā pau,"Everyone, all the people (as with the idea of participating in a previously stated act).",1
18146,pā uea (uwea),pā uea (uwea),Wire fence.,1
18147,pā uea (uwea) kukū,pā uea (uwea) kukū,Barbed-wire fence.,1
18148,pā uea (uwea) maka ʻaha,pā uea (uwea) maka ʻaha,"Chicken-wire fence. Lit., sennit-mesh wire fence.",1
18149,pā uea (uwea) maka ʻupena,pā uea (uwea) maka ʻupena,"Chicken-wire fence. Lit., net-mesh wire fence.",1
18150,pā uea (uwea) poepoe,pā uea (uwea) poepoe,"Smooth-wire fence. Lit., round-wire fence.",1
18151,pau ʻeka,pau ʻeka,Very dirty. See ʻeka 1.,1
18152,-pauhā,pauhā,"See ""hoʻopauhā"":  Similar to hoʻopaumanawa.",1
18153,pāʻū halakā,pāʻū halakā,"According to Emerson, shielding of one's modesty with the hand; also said of the sea.",1
18154,paʻu hana,paʻu hana,"Constantly at work, drudgery,: tedious, prolonged work.",1
18155,pau hananuʻu,pau hananuʻu,"Plump, wadding.",1
18156,pāʻū heihei,pāʻū heihei,A pāʻū festooned with leaf or ferns tied about; a sarong made of such leaves.,1
18157,pāuhi,pāuhi,"A mother-of-pearl bonito hook used when the sun was bright and high. Lit., covering lure.",1
18158,paʻuhia,paʻuhia,Overcome with sleep; overwhelmed with desire; overtaken by evil or calamity.,1
18159,paūhu,paūhu,"Small, narrow-chested. Rare.",1
18160,pāuhu,pāuhu,"1. See leho pāuhu.

2. Same as pānuhu 1.",1
18161,pauhū,pauhū,Same as pānuhu. Rare.,1
18162,pāuhuuhu,pāuhuuhu,"A kind of uhu, a parrot fish that is red and brown in color.",1
18163,pauʻiole,pauʻiole,A variety of taro.,1
18164,pauka,pauka,"1. Powder; to powder. Also paula. Eng.

2. See kake pauka.",1
18165,pauda,pauda,See pauka,1
18166,paukaʻa,paukaʻa,"All taken, consumed. Rare.",1
18167,pauka kī pū,pauka kī pū,Gun powder.,1
18168,pau kaua,pau kaua,"Armistice, truce.",1
18169,paukeaho,paukeaho,Same as pauaho.,1
18170,Pau-ke-aho,Paukeaho,"One of the Line Islands Hawaiians dug guano, perhaps Baker Island. Lit., exhausted. See Pua-ka-ʻilima.",1
18171,paukeʻe,paukeʻe,"Curved. Fig., dishonest, deceitful.",1
18172,paukī,paukī,Same as paukikī.,1
18173,paukikī,paukikī,"Fast, speedily; speed; to do with great speed.",1
18174,pau kilo,pau kilo,"Intensifier of kilo, to see.",1
18175,paukū,paukū,"1. Section, link, piece; stanza, verse, as in the Bible; canto; article, as of law; paragraph; to section off, cut in sections, slice in sections; to make a lei with sections of different colors, as feathers, or roses and begonias; land section smaller than a moʻo (Thrum's Annual, 1925, p. 68); a unit of measurement; a squad (military; see mokuna); jointed, linked.

2. Root of the kāʻeʻe vine, used medicinally.

3. Same as ʻōpū ʻōhao, a disease.",1
18176,paukua,paukua,Pas/imp. of paukū 1.,1
18177,paukū kino,paukū kino,"Body trunk, torso.",1
18178,paukūkū,paukūkū,Redup. of paukū 1. See lei paukūkū.,1
18179,paukū manawa,paukū manawa,"Portion of time, era.",1
18180,paukū ʻolokaʻa,paukū ʻolokaʻa,"Cylinder. Lit., revolving section.",1
18181,paukū pālahalaha lahilahi,paukū pālahalaha lahilahi,"Slab. Lit., thin flat portion.",1
18182,paula,paula,Powder. Eng. Also pauka. Eng.,1
18183,pāʻula,pāʻula,"Darkened, of mature wood. Lit., red-touched.",1
18184,paulāʻī,paulāʻī,"To walk over the sea or fire, as a god.",1
18185,paulehia,paulehia,"To be overwhelmed (Kel. 107); completely, totally immersed, absorbed.",1
18186,pau lehia,pau lehia,Expert; to be such.,1
18187,paulehua,paulehua,Same as paulehia.,1
18188,paulele,paulele,"Faith, confidence, trust; to have faith, confidence, to believe implicitly; to lean against, rely on.",1
18189,pāuli,pāuli,"Dark, as sea or skin; gloom, darkness.",1
18190,paulia,paulia,Pas/imp. of pau 1. Rare.,1
18191,Pāuli-kū-aliʻi,Pāulikūaliʻi,"A star observed by priests in the month of Ikiiki. Lit., chief-like darkness.",1
18192,-paulina,paulina,"See ""hoʻopaulina"":  Same as hoʻopaulinalina.",1
18193,paulinalina,paulinalina,"To gird the waist tightly, to stretch, make taut.",1
18194,-paulinalina,paulinalina,"See ""hoʻopaulinalina"":  To waste time on trivials, to take life easy, relax.",1
18195,pāuliuli,pāuliuli,Redup. of pāuli.,1
18196,pau loa,pau loa,"All, everything, to have all. Cf. pau.",1
18197,paulua,paulua,See waʻa paulua.,1
18198,pāʻuluʻā,pāʻuluʻā,"To abuse, mistreat, knock around; to beat carelessly, as poi that one does not pound until all the lumps are removed.",1
18199,pauma,pauma,Pump; to pump. Eng.,1
18200,pāuma,pāuma,"1. Large curved needle, as used in sewing gunny sacks.

2. Curved, bent, as a needle.

3. Breastbone, as of a chicken.

4. To turn, move along, push; to turn into the wind, to face the wind, as a ship, bird.

5. To slosh a canoe back and forth, so as to empty it of water. Rare.",1
18201,pā uma,pā uma,"Standing wrist wrestling: the players face each other, and each grasps the other's right thumb, and tries to force the opponent's hand to his chest; to wrestle thus. Lit., chest touching.",1
18202,pau maʻalea,pau maʻalea,Intensive of maʻalea.,1
18203,paumāʻele,paumāʻele,"Dirty, defiled, sordid, unclean.",1
18204,Paumaka,Paumaka,"A star in the month of Ikiiki, an omen for chiefs.",1
18205,paumākō,paumākō,"Grief, mourning, lamentation; to weep loudly.",1
18206,paumakōkō,paumakōkō,Redup. of paumākō.,1
18207,Pau-makua,Paumakua,A small bright star that appears on the night of Hilo in the month of Welo and stays all the month.,1
18208,Pau-makua-lani,Paumakualani,"A star observed by priests, in the month of Kaulua and visible through the month of Ikiiki. Cf. Ka-ʻōnohi-aliʻi.",1
18209,-pau manawa,pau manawa,"See ""hoʻopau manawa"":  To waste time; not worth doing, undesirable, unnecessary, waste of effort.",1
18210,pā umauma,pā umauma,Same as paʻiāuma.,1
18211,paumaunoʻonoʻo,paumaunoʻonoʻo,"Keepsake, memento. Rare. Lit., all continuing thoughts.",1
18212,pauma wai,pauma wai,Water pump.,1
18213,pāʻumeʻume,pāʻumeʻume,"1. Tug-of-war game; to play such a game, in land or sea. Also hukihuki.

2. Contentious, quarreling, contending, fighting.",1
18214,pāʻumi,pāʻumi,"Ten times, tenfold, by tens; to divide by tens or distribute by tens; decimal.",1
18215,pauneʻineʻi,pauneʻineʻi,"Excited; to cry out, as in excitement. (And.)",1
18216,paunihinihi,paunihinihi,"Small, worthless taro shoots.",1
18217,pau nui,pau nui,All (followed by qualifying verb or noun).,1
18218,pauoa,pauoa,"A fern (Dryopteris squamigera) to 90 cm or more high, the stem clothed with tan scales, the frond triangular to ovate and two or three times pinnate.",1
18219,pāʻū-o-Hiʻiaka,pāʻūoHiʻiaka,"1. A native beach vine (Jacquemontia sandwicensis), in the morning-glory family, with pale blue or white flowers and small rounded leaves. Lit., sarong of Hiʻiaka, so named because the goddess Pele, on returning from a long morning's fishing trip, found that this little vine had spread itself over her baby sister, Hiʻiaka, whom she had laid on the beach, and had protected the baby from the sun. (Neal 710.) Also kākua-o-Hiʻiaka.

2. A kind of red seaweed with wide, thin thallus. Perhaps same as limu hāʻula.

3. Same as lepe-o-Hina, a seaweed.

4. A variety of taro: petiole and leaf have smoky look; corm white, used to make good, gray poi.

5. A variety of sweet potato.",1
18220,pau ʻole,pau ʻole,"Endless, unceasing, always.",1
18221,pāʻū-o-Luʻukia,pāʻūoLuʻukia,See pāʻū 1.,1
18222,pau ʻono,pau ʻono,"Very delicious, etc. Cf. ʻono.",1
18223,pāʻū-o-Palaʻe,pāʻūoPalaʻe,Another name for the palaʻā fern.,1
18224,pau pāʻele,pau pāʻele,"Very black, dirty. See pāʻele.",1
18225,paupau,paupau,Same as papau.,1
18226,paʻuʻpaʻu,paʻuʻpaʻu,"Redup. of paʻu 1, 2.",1
18227,paʻūpaʻū,paʻūpaʻū,"1. Redup. of paʻū.

2. Overlaid tapa (Kam. 76:115) said to be so called because it was wet during its manufacture; sometimes worn by dancers.",1
18228,paupauaho,paupauaho,"Redup. of pauaho. See ex., kahiko 1.",1
18229,paʻupaʻuhia,paʻupaʻuhia,Redup. of paʻuhia.,1
18230,pāʻupena,pāʻupena,A series of network of pens or corrals.,1
18231,Paʻū-pili,Paʻūpili,"Rain name associated with Lahaina, Maui. Lit., rain that moistens pili grass.",1
18232,-pau pilikia,pau pilikia,"See ""hoʻopau pilikia"":  To attend the calls of nature. Lit., to put an end to trouble. Wahi hoʻopau pilikia, toilet, outhouse.",1
18233,pau pono,pau pono,"Completely finished, terminated.",1
18234,pau pū,pau pū,"All together, including all; completely demolished, etc. Cf. pau.",1
18235,pāʻūʻū,pāʻūʻū,"1. Redup. of paʻū, soaked.

2. Second stage in the growth of ulua, a fish. Cf. pāpio, ulua.

3. A variety of sweet potato.",1
18236,Pauwala,Pauwala,"A star that appears in the night of Muku in the month of Māhoe Mua, and remains visible through the month of Māhoe Hope; it follows the star Ulu-loa, and was considered the latter's “servant.”",1
18237,pā uwea,pā uwea,Var. spelling of pā uea.,1
18238,pawa,pawa,"1. The darkness just before dawn, predawn. See mokupawa.

2. Smooth, fat and sleek. Rare.

3. Custom. Rare.

4. Name of a star (no data).",1
18239,pāwā,pāwā,"Same as oeoe, bull-roarer.",1
18240,pāwaʻa,pāwaʻa,"Untamed, unruly, uncivil, bad-mannered. (AP)",1
18241,pā waʻa,pā waʻa,Canoe enclosure; touching of canoes.,1
18242,pāwai,pāwai,"Same as limu kala wai, pond scums.",1
18243,pā wai,pā wai,"1. Water trough or container. (Kin 30.41.) (Preceded by ke). (PCP paa wai.)

2. To have water, take a sip or drink.",1
18244,pā waina,pā waina,Vineyard.,1
18245,pāwale,pāwale,"Native dock (Rumex giganteus and R. skottsbergii), a coarse erect or vinelike plant with ovate or oblong leaves, and topped with panicles of tiny flowers, 
belonging to the buckwheat family. Also uhauhakō. See also huʻahuʻakō.",1
18246,pāwali,pāwali,"To talk soothingly, softly, sweetly, sometimes to flatter or deceive. Lit., touch smoothness.",1
18247,pāwalu,pāwalu,"By eights, eightfold; to divide by eights, to have eight, distribute to eight, eight times. See pāpāwalu; song, lino 2; and chant, malia 1.",1
18248,pāwao,pāwao,"To see indistinctly, uncertainly. Rare.",1
18249,pawapawa,pawapawa,Redup. of pawa 2. Rare.,1
18250,pā wāwahi pipi,pā wāwahi pipi,Pen or corral for separating cattle.,1
18251,pāwehe,pāwehe,"Generic name for colored geometric motifs, as on makaloa mats made on Niʻihau, bowls, and gourds; to make such designs.",1
18252,pāʻwehe pūpū,pāʻwehe pūpū,Tapa beater design.,1
18253,pāwehi,pāwehi,"To beautify, adorn. Cf. wehi 1.",1
18254,pāwela,pāwela,"Overcooked, scorched, burned; a burn.",1
18255,pāwelu,pāwelu,"Old, worn, ragged. Fig., worthless.",1
18256,pāweo,pāweo,"To turn away the face, as in order to avoid seeing someone.",1
18257,pā wiliʻai,pā wiliʻai,Same as papa wili ʻai. (Puk. 8.3.),1
18258,pē,pē,"Like, resembling.",1
18259,pe-,pe,"Like, resembling (in the demonstratives pēia, pēlā, pēnā, penei and pehea).",1
18260,pē-,pē,See pe-,1
18261,pē,pē,"1. Crushed, flattened; humble, low, modest.

2. Perfumed, sweet with fragrance.

3. Drenched, soaked (often following pulu or nolu; sometimes drenched and perfumed [pē 2] are combined).

4. To bribe. Cf. kīpē.

5. Pay; to pay. Eng.",1
18262,pea,pea,"1. Also fea n. Fair, carnival, exhibit. Eng.

2. Pear, avocado (Persea americana). (Neal 363–4.) Eng.

3. Also bea n. Bear. Eng.",1
18263,peʻa,peʻa,"1. A cross (X-shaped; cf. the Christian cross, keʻa); to cross, as the hands or arms; to cross and tie; to turn and go.

2. Bat. Cf. more common ʻōpeʻapeʻa.

3. Starfish, various species of Asteroidea. (KL. line 18.) Also peʻapeʻa, hōkū kai.

4. Sail, as of a canoe.

5. Forks or branches made of stalks of feathers bound at their bases with ʻieʻie roots, coming together to form the koʻo (stalk) which in turn is attached to the kāhili staff.

6. Boundary, edge, border, as of land.

7. Menstruating, unclean, tattered; to menstruate.

8. Kite.

9. Tileaf thatch bundle.

10. Base of a leaf. Rare.

11. Sacred house.",1
18264,peʻa heke,peʻa heke,Triangular sail set above the gaff; topsail. Cf. kia lua peʻa heke.,1
18265,peʻahi,peʻahi,"1. Fan; to fan, brush, wave, signal, beckon, winnow.

2. The open hand, bones of the hand.

3. A native fern (Microsorium spectrum syn.

4. A dark-colored stone with grain said to suggest the fingers of a hand. Rare.",1
18266,peʻahi lima,peʻahi lima,"The open hand, a hand's breadth (Ezek. 40.5); to beckon or wave with the hand.",1
18267,peʻahi uila,peʻahi uila,Electric fan.,1
18268,peʻa hope,peʻa hope,Mainsail.,1
18269,peʻa ihu,peʻa ihu,"Jib sail. Lit., bow sail.",1
18270,peʻakua,peʻakua,"A trusted relative of a chief who attends to his personal needs. Lit., back-cross, so called because such a person might go behind the back of the chief.",1
18271,-peʻa kua,peʻa kua,"See ""hoʻopeʻa kua"":  To cross the hands behind the back. See peʻa 1.",1
18272,peʻa nui,peʻa nui,"Mainsail. Lit., big sail.",1
18273,peʻa oe,peʻa oe,A long sail.,1
18274,peʻa oeoe,peʻa oeoe,See peʻa oe,1
18275,peʻapeʻa,peʻapeʻa,"1. Redup. of peʻa 1; crossing. Fig., entangled, perplexity.

2. Hawaiian bat (Lasiurus cinereus). Also ʻōpeʻapeʻa, ʻāpeʻapeʻa, peʻa. (Probably PPN pekapeka.)

3. Small peʻa, starfish. (KL. line 18.)

4. Redup. of peʻa 7; filthy, unclean; slime. (KL. lines 589–92.)

5. See peʻapeʻa pōhaku.",1
18276,peʻapeʻahi,peʻapeʻahi,Redup. of peʻahi 1.,1
18277,peʻapeʻa pōhaku,peʻapeʻa pōhaku,"Heap of pebbles, as at the opening of an octopus burrow.",1
18278,peawa,peawa,Beaver. Eng.,1
18279,beava,beava,See peawa,1
18280,peawini,peawini,Fair wind. Eng.,1
18281,peʻe,peʻe,"1. To hide oneself; hiding, clandestine. Cf. hūnā, vt. to hide an object.

2. Coarse, thick. Rare. Cf. peʻekue.",1
18282,peʻe-,peʻe,"See peʻelua, peʻepeʻemakawalu.",1
18283,Peʻe-hala,Peʻehala,"Name of a wind associated with Hāmākua, Hawaiʻi. Cf. Peʻe-pū-hala-hīnano.",1
18284,peʻekue,peʻekue,Same as pepeʻekue. Cf. honu peʻekue.,1
18285,peʻelua,peʻelua,"1. Caterpillar (2 Oihn. 6.28; KL. line 287); army worm (Cirphis unipuncta). Also kupa.

2. Brindled, striped: see pōpoki.",1
18286,peʻelue,peʻelue,Var. of peʻelua.,1
18287,peʻelulu,peʻelulu,Confusing; confusion. Rare.,1
18288,peʻeone,peʻeone,"Sand crab that buries itself backwards in wet sand (Hippa pacifica). Lit., sand hiding.",1
18289,peʻe pao,peʻe pao,One who hides in a cave; to hide in a cave; secret cave; term of contempt for vagabonds or cowards.,1
18290,Peʻe-pā-pōhaku,Peʻepāpōhaku,"Name of a rain associated with Kau-pō, Maui. Lit., hide [at the] stone wall.",1
18291,peʻepeʻe,peʻepeʻe,"1. Redup. of peʻe 1.

2. Same as līpeʻepeʻe, a seaweed.

3. Name of an ancient illness (no data).",1
18292,peʻepeʻe akua,peʻepeʻe akua,Same as peʻepeʻe kua.,1
18293,peʻepeʻe kua,peʻepeʻe kua,"The game of hide-and-seek; to play the game (short for peʻepeʻe akua, hiding ghost).",1
18294,peʻepeʻekue,peʻepeʻekue,Redup. of peʻekue.,1
18295,peʻepeʻemakawalu,peʻepeʻemakawalu,"1. Large house spider. Cf. hula peʻepeʻemakawalu.

2. Alert.",1
18296,peʻe poli,peʻe poli,"To hide in one's bosom, as a secret; secretive.",1
18297,Peʻe-pū-hala-hīnano,Peʻepūhalahīnano,Rain name. Cf. Peʻe-hala.,1
18298,pehe,pehe,"1. Owl snare. Rare.

2. Same as mehe, like.

3. Unsteady. Rare.",1
18299,-pehe,pehe,See kāpehe 2; waipehē.,1
18300,pehē,pehē,"To peel off, pare, strip; to remove skin or bark.",1
